winnerSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls,loserSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls
2,99,30,7,19.62,9.48,13,3,14,3,9,3,2555,2146,923,1826,235,635,474,667,409.0,1250,545,192,189,497,609,7,26,21,12,13.76,9.21,10,6,14,4,5,6,2453,2303,842,1763,196,562,573,791,394.0,1142,483,188,191,455,505
1,200,31,7,26.41,9.3,11,5,16,1,7,4,3258,2608,1187,2379,215,600,669,940,522.0,1551,696,309,173,524,647,5,260,25,12,13.78,7.87,11,7,15,3,4,6,2656,2413,946,1988,207,523,557,779,349.0,1277,472,206,148,540,660
2,99,30,7,19.62,9.48,13,3,14,3,9,3,2555,2146,923,1826,235,635,474,667,409.0,1250,545,192,189,497,609,6,299,22,12,12.76,7.79,10,6,14,3,5,6,2594,2387,904,1984,317,843,469,643,346.0,1146,578,257,93,422,584
2,99,30,7,19.62,9.48,13,3,14,3,9,3,2555,2146,923,1826,235,635,474,667,409.0,1250,545,192,189,497,609,1,200,31,7,26.41,9.3,11,5,16,1,7,4,3258,2608,1187,2379,215,600,669,940,522.0,1551,696,309,173,524,647
1,92,35,5,23.82,7.34,13,3,18,0,5,4,3193,2504,1125,2138,297,727,646,936,447.0,1504,614,266,194,565,626,16,128,21,14,-12.28,-9.94,12,6,8,2,8,10,2490,2572,878,2107,194,620,540,759,470.0,1250,469,289,107,537,724
9,228,22,12,14.65,8.89,9,7,16,1,2,8,2376,2154,843,1834,219,614,471,695,388.0,1121,465,269,89,475,674,8,12,20,11,16.24,10.76,11,7,11,5,7,4,2417,2247,846,1770,172,505,553,737,380.0,1158,511,189,103,427,425
5,34,29,7,14.34,3.94,13,3,14,2,8,4,2434,2056,780,1792,321,871,553,728,326.0,1068,437,195,64,341,688,12,214,24,9,7.83,0.44,15,3,15,2,8,5,2290,2046,788,1828,235,678,479,663,400.0,1208,483,252,114,406,620
4,159,25,9,19.06,7.59,10,6,17,3,6,4,2685,2295,971,2032,196,509,547,787,437.0,1325,587,253,233,544,612,13,67,29,5,8.31,-2.26,17,1,13,1,10,3,2765,2336,969,2157,328,888,499,663,465.0,1378,559,272,91,495,602
11,318,29,5,9.17,-1.2,14,0,15,0,12,3,2545,2088,923,1935,278,773,421,675,422.0,1279,567,268,126,445,584,6,208,24,8,16.94,4.97,11,5,18,0,4,5,2592,2176,869,1893,287,735,567,763,405.0,1229,552,271,110,414,582
3,217,29,8,15.95,6.3,11,7,16,2,6,5,2807,2450,963,2131,350,897,531,698,432.0,1273,513,254,74,461,606,14,165,18,15,4.81,2.78,10,6,11,2,3,11,1962,1895,720,1565,169,508,353,498,260.0,998,421,187,135,434,560
7,186,30,7,12.98,5.37,12,4,19,1,8,5,2772,2470,979,2202,289,802,525,733,460.0,1293,548,289,197,410,670,10,102,20,12,17.17,9.36,8,8,17,1,1,8,2515,2222,935,1909,201,540,444,652,445.0,1166,491,316,114,503,665
2,319,30,6,19.28,6.95,13,3,19,0,7,3,2527,2083,867,1886,210,597,583,848,404.0,1258,494,207,116,407,551,15,279,26,7,3.07,-4.8,14,2,13,1,8,5,2615,2302,912,1747,192,478,599,847,374.0,1173,595,257,95,537,631
1,92,35,5,23.82,7.34,13,3,18,0,5,4,3193,2504,1125,2138,297,727,646,936,447.0,1504,614,266,194,565,626,9,228,22,12,14.65,8.89,9,7,16,1,2,8,2376,2154,843,1834,219,614,471,695,388.0,1121,465,269,89,475,674
5,34,29,7,14.34,3.94,13,3,14,2,8,4,2434,2056,780,1792,321,871,553,728,326.0,1068,437,195,64,341,688,4,159,25,9,19.06,7.59,10,6,17,3,6,4,2685,2295,971,2032,196,509,547,787,437.0,1325,587,253,233,544,612
3,217,29,8,15.95,6.3,11,7,16,2,6,5,2807,2450,963,2131,350,897,531,698,432.0,1273,513,254,74,461,606,11,318,29,5,9.17,-1.2,14,0,15,0,12,3,2545,2088,923,1935,278,773,421,675,422.0,1279,567,268,126,445,584
7,186,30,7,12.98,5.37,12,4,19,1,8,5,2772,2470,979,2202,289,802,525,733,460.0,1293,548,289,197,410,670,2,319,30,6,19.28,6.95,13,3,19,0,7,3,2527,2083,867,1886,210,597,583,848,404.0,1258,494,207,116,407,551
1,92,35,5,23.82,7.34,13,3,18,0,5,4,3193,2504,1125,2138,297,727,646,936,447.0,1504,614,266,194,565,626,5,34,29,7,14.34,3.94,13,3,14,2,8,4,2434,2056,780,1792,321,871,553,728,326.0,1068,437,195,64,341,688
3,217,29,8,15.95,6.3,11,7,16,2,6,5,2807,2450,963,2131,350,897,531,698,432.0,1273,513,254,74,461,606,7,186,30,7,12.98,5.37,12,4,19,1,8,5,2772,2470,979,2202,289,802,525,733,460.0,1293,548,289,197,410,670
1,92,35,5,23.82,7.34,13,3,18,0,5,4,3193,2504,1125,2138,297,727,646,936,447.0,1504,614,266,194,565,626,3,217,29,8,15.95,6.3,11,7,16,2,6,5,2807,2450,963,2131,350,897,531,698,432.0,1273,513,254,74,461,606
1,210,35,4,21.54,9.03,15,1,19,0,7,3,2905,2417,1029,2178,287,794,560,797,433.0,1390,583,265,218,443,534,16,45,22,12,-3.63,-6.48,16,2,13,4,9,5,2344,2247,790,1822,262,688,502,688,401.0,1180,424,204,115,481,544
9,323,25,9,14.18,3.39,13,3,16,1,5,5,2595,2228,849,1784,269,689,628,847,367.0,1146,508,191,120,430,604,8,30,25,9,11.38,3.95,13,3,17,0,6,7,2654,2347,972,1981,256,617,454,688,414.0,1273,542,205,118,456,662
5,278,24,11,14.97,9.15,10,6,16,0,3,7,2831,2627,981,2189,327,896,542,830,473.0,1254,546,336,108,496,704,12,142,24,8,2.24,-2.07,12,2,12,1,9,5,2575,2408,906,1994,273,728,490,698,410.0,1171,454,237,91,445,560
4,305,21,11,12.89,7.96,11,5,16,1,4,6,2463,2267,812,1860,257,706,582,784,422.0,1248,412,149,103,437,644,13,7,23,10,-1.6,-4.75,13,3,11,2,11,7,2241,2147,798,1762,227,607,418,579,364.0,1112,436,191,82,437,634
6,148,24,10,16.08,7.69,12,4,16,4,6,2,2433,2144,845,1946,250,751,493,727,456.0,1249,495,251,144,434,698,11,269,18,13,11.16,9.06,10,8,12,5,5,6,2156,2081,778,1738,174,499,426,625,395.0,1193,460,144,184,459,571
3,280,27,7,21.27,5.13,13,3,18,1,7,3,2570,2021,908,1823,215,510,539,753,345.0,1209,591,224,111,415,663,14,220,22,9,4.16,-1.64,13,1,12,3,9,4,2297,2100,836,1712,188,520,437,658,324.0,1024,539,263,92,433,573
7,187,29,5,10.58,1.09,14,2,15,1,10,2,2632,2296,949,1961,253,623,481,636,399.0,1300,569,183,148,451,571,10,65,22,11,12.57,6.24,13,5,12,2,5,8,2220,2011,740,1662,205,607,535,710,340.0,1080,441,210,83,417,552
2,162,33,4,19.72,3.91,16,0,19,0,9,2,2918,2333,1024,2249,278,792,592,953,550.0,1468,537,344,217,493,732,15,201,23,11,-3.11,-6.59,10,8,13,3,7,7,2617,2420,926,2030,226,610,539,821,484.0,1356,430,224,151,537,689
1,210,35,4,21.54,9.03,15,1,19,0,7,3,2905,2417,1029,2178,287,794,560,797,433.0,1390,583,265,218,443,534,9,323,25,9,14.18,3.39,13,3,16,1,5,5,2595,2228,849,1784,269,689,628,847,367.0,1146,508,191,120,430,604
5,278,24,11,14.97,9.15,10,6,16,0,3,7,2831,2627,981,2189,327,896,542,830,473.0,1254,546,336,108,496,704,4,305,21,11,12.89,7.96,11,5,16,1,4,6,2463,2267,812,1860,257,706,582,784,422.0,1248,412,149,103,437,644
3,280,27,7,21.27,5.13,13,3,18,1,7,3,2570,2021,908,1823,215,510,539,753,345.0,1209,591,224,111,415,663,6,148,24,10,16.08,7.69,12,4,16,4,6,2,2433,2144,845,1946,250,751,493,727,456.0,1249,495,251,144,434,698
2,162,33,4,19.72,3.91,16,0,19,0,9,2,2918,2333,1024,2249,278,792,592,953,550.0,1468,537,344,217,493,732,7,187,29,5,10.58,1.09,14,2,15,1,10,2,2632,2296,949,1961,253,623,481,636,399.0,1300,569,183,148,451,571
1,210,35,4,21.54,9.03,15,1,19,0,7,3,2905,2417,1029,2178,287,794,560,797,433.0,1390,583,265,218,443,534,5,278,24,11,14.97,9.15,10,6,16,0,3,7,2831,2627,981,2189,327,896,542,830,473.0,1254,546,336,108,496,704
2,162,33,4,19.72,3.91,16,0,19,0,9,2,2918,2333,1024,2249,278,792,592,953,550.0,1468,537,344,217,493,732,3,280,27,7,21.27,5.13,13,3,18,1,7,3,2570,2021,908,1823,215,510,539,753,345.0,1209,591,224,111,415,663
1,210,35,4,21.54,9.03,15,1,19,0,7,3,2905,2417,1029,2178,287,794,560,797,433.0,1390,583,265,218,443,534,2,162,33,4,19.72,3.91,16,0,19,0,9,2,2918,2333,1024,2249,278,792,592,953,550.0,1468,537,344,217,493,732
1,92,35,5,23.82,7.34,13,3,18,0,5,4,3193,2504,1125,2138,297,727,646,936,447.0,1504,614,266,194,565,626,2,295,30,6,20.9,9.84,15,3,16,0,6,4,2503,2081,923,1922,240,638,417,630,386.0,1158,507,263,116,440,569
1,210,35,4,21.54,9.03,15,1,19,0,7,3,2905,2417,1029,2178,287,794,560,797,433.0,1390,583,265,218,443,534,2,99,30,7,19.62,9.48,13,3,14,3,9,3,2555,2146,923,1826,235,635,474,667,409.0,1250,545,192,189,497,609
1,92,35,5,23.82,7.34,13,3,18,0,5,4,3193,2504,1125,2138,297,727,646,936,447.0,1504,614,266,194,565,626,1,210,35,4,21.54,9.03,15,1,19,0,7,3,2905,2417,1029,2178,287,794,560,797,433.0,1390,583,265,218,443,534
