winnerSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls,loserSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls
6,227.0,24.0,12.0,14.1,9.57,11.0,7.0,14.0,2.0,5.0,5.0,2704.0,2541.0,972.0,2042.0,262.0,700.0,498.0,671.0,381.0,1265.0,480.0,197.0,143.0,359.0,544.0,14,295.0,28.0,6.0,9.23,-5.47,18.0,0.0,14.0,0.0,9.0,4.0,2728.0,2153.0,972.0,2032.0,269.0,741.0,515.0,701.0,405.0,1188.0,635.0,310.0,122.0,411.0,700.0
7,345.0,22.0,13.0,13.4,9.4,12.0,6.0,13.0,5.0,6.0,5.0,2373.0,2233.0,816.0,1917.0,229.0,656.0,512.0,728.0,398.0,1228.0,400.0,205.0,114.0,386.0,588.0,2,349.0,28.0,6.0,18.58,8.43,14.0,4.0,15.0,1.0,8.0,3.0,2737.0,2392.0,928.0,2054.0,255.0,702.0,626.0,857.0,436.0,1387.0,548.0,246.0,101.0,429.0,678.0
1,214.0,33.0,7.0,23.44,10.69,14.0,4.0,15.0,1.0,6.0,5.0,3311.0,2801.0,1235.0,2560.0,224.0,685.0,617.0,826.0,568.0,1624.0,708.0,269.0,177.0,431.0,718.0,5,130.0,27.0,8.0,19.59,6.9,15.0,3.0,17.0,0.0,6.0,4.0,2891.0,2447.0,1021.0,2034.0,345.0,831.0,504.0,688.0,414.0,1288.0,560.0,239.0,137.0,474.0,647.0
6,227.0,24.0,12.0,14.1,9.57,11.0,7.0,14.0,2.0,5.0,5.0,2704.0,2541.0,972.0,2042.0,262.0,700.0,498.0,671.0,381.0,1265.0,480.0,197.0,143.0,359.0,544.0,7,345.0,22.0,13.0,13.4,9.4,12.0,6.0,13.0,5.0,6.0,5.0,2373.0,2233.0,816.0,1917.0,229.0,656.0,512.0,728.0,398.0,1228.0,400.0,205.0,114.0,386.0,588.0
1,214.0,33.0,7.0,23.44,10.69,14.0,4.0,15.0,1.0,6.0,5.0,3311.0,2801.0,1235.0,2560.0,224.0,685.0,617.0,826.0,568.0,1624.0,708.0,269.0,177.0,431.0,718.0,6,227.0,24.0,12.0,14.1,9.57,11.0,7.0,14.0,2.0,5.0,5.0,2704.0,2541.0,972.0,2042.0,262.0,700.0,498.0,671.0,381.0,1265.0,480.0,197.0,143.0,359.0,544.0
1,141.0,33.0,5.0,23.87,11.22,15.0,3.0,16.0,0.0,7.0,3.0,3089.0,2570.0,1092.0,2207.0,304.0,728.0,601.0,843.0,402.0,1443.0,604.0,253.0,158.0,478.0,719.0,16,20.0,18.0,18.0,-6.04,-2.98,7.0,9.0,7.0,7.0,7.0,9.0,2740.0,2765.0,945.0,2049.0,223.0,645.0,627.0,936.0,422.0,1326.0,479.0,250.0,101.0,502.0,633.0
9,66.0,25.0,11.0,15.89,6.28,11.0,7.0,14.0,3.0,6.0,4.0,2631.0,2285.0,944.0,2078.0,255.0,699.0,488.0,615.0,335.0,1300.0,489.0,210.0,182.0,385.0,657.0,8,64.0,22.0,12.0,12.04,7.64,10.0,8.0,16.0,1.0,4.0,7.0,2576.0,2407.0,865.0,2029.0,252.0,647.0,594.0,808.0,446.0,1434.0,461.0,177.0,167.0,454.0,638.0
5,169.0,27.0,9.0,16.71,8.31,12.0,6.0,16.0,1.0,4.0,6.0,2725.0,2400.0,943.0,1941.0,267.0,739.0,572.0,745.0,319.0,1288.0,488.0,210.0,194.0,458.0,605.0,12,279.0,26.0,8.0,5.44,-1.22,12.0,4.0,13.0,0.0,8.0,7.0,2591.0,2316.0,877.0,1950.0,255.0,715.0,582.0,783.0,381.0,1279.0,381.0,169.0,84.0,399.0,670.0
13,116.0,28.0,6.0,9.03,-1.04,13.0,3.0,16.0,3.0,7.0,2.0,2620.0,2267.0,893.0,1946.0,237.0,737.0,597.0,873.0,360.0,1270.0,525.0,257.0,124.0,443.0,695.0,4,45.0,23.0,11.0,15.39,7.87,12.0,6.0,18.0,0.0,4.0,7.0,2545.0,2289.0,890.0,1931.0,236.0,651.0,529.0,806.0,386.0,1349.0,430.0,139.0,159.0,419.0,706.0
11,342.0,26.0,9.0,17.39,4.24,16.0,2.0,14.0,1.0,9.0,3.0,2535.0,2066.0,867.0,2023.0,250.0,771.0,551.0,768.0,407.0,1305.0,489.0,255.0,125.0,346.0,705.0,6,13.0,25.0,9.0,18.79,7.23,12.0,6.0,17.0,1.0,5.0,5.0,2735.0,2342.0,946.0,1970.0,221.0,580.0,622.0,863.0,394.0,1368.0,485.0,164.0,161.0,442.0,621.0
3,175.0,27.0,8.0,18.52,10.69,13.0,5.0,15.0,1.0,6.0,5.0,2633.0,2359.0,907.0,1895.0,241.0,643.0,578.0,772.0,330.0,1207.0,438.0,215.0,127.0,383.0,581.0,14,35.0,20.0,15.0,1.34,0.9,10.0,8.0,10.0,5.0,5.0,9.0,2709.0,2634.0,915.0,2096.0,263.0,776.0,616.0,867.0,425.0,1363.0,441.0,240.0,124.0,475.0,748.0
7,133.0,22.0,11.0,17.01,8.71,12.0,6.0,13.0,2.0,6.0,5.0,2561.0,2287.0,906.0,2027.0,269.0,719.0,480.0,669.0,392.0,1257.0,523.0,223.0,156.0,339.0,538.0,10,299.0,21.0,12.0,7.69,6.57,14.0,4.0,11.0,3.0,8.0,4.0,2267.0,2230.0,822.0,2021.0,255.0,757.0,368.0,538.0,371.0,1225.0,445.0,173.0,103.0,305.0,535.0
2,327.0,35.0,5.0,24.08,9.71,16.0,2.0,15.0,1.0,10.0,2.0,3118.0,2543.0,1086.0,2247.0,347.0,959.0,599.0,766.0,351.0,1385.0,637.0,282.0,136.0,440.0,681.0,15,208.0,22.0,12.0,1.1,-3.25,12.0,6.0,11.0,3.0,6.0,7.0,2552.0,2313.0,898.0,1973.0,195.0,603.0,561.0,808.0,396.0,1278.0,422.0,312.0,112.0,444.0,587.0
1,141.0,33.0,5.0,23.87,11.22,15.0,3.0,16.0,0.0,7.0,3.0,3089.0,2570.0,1092.0,2207.0,304.0,728.0,601.0,843.0,402.0,1443.0,604.0,253.0,158.0,478.0,719.0,9,66.0,25.0,11.0,15.89,6.28,11.0,7.0,14.0,3.0,6.0,4.0,2631.0,2285.0,944.0,2078.0,255.0,699.0,488.0,615.0,335.0,1300.0,489.0,210.0,182.0,385.0,657.0
5,169.0,27.0,9.0,16.71,8.31,12.0,6.0,16.0,1.0,4.0,6.0,2725.0,2400.0,943.0,1941.0,267.0,739.0,572.0,745.0,319.0,1288.0,488.0,210.0,194.0,458.0,605.0,13,116.0,28.0,6.0,9.03,-1.04,13.0,3.0,16.0,3.0,7.0,2.0,2620.0,2267.0,893.0,1946.0,237.0,737.0,597.0,873.0,360.0,1270.0,525.0,257.0,124.0,443.0,695.0
3,175.0,27.0,8.0,18.52,10.69,13.0,5.0,15.0,1.0,6.0,5.0,2633.0,2359.0,907.0,1895.0,241.0,643.0,578.0,772.0,330.0,1207.0,438.0,215.0,127.0,383.0,581.0,11,342.0,26.0,9.0,17.39,4.24,16.0,2.0,14.0,1.0,9.0,3.0,2535.0,2066.0,867.0,2023.0,250.0,771.0,551.0,768.0,407.0,1305.0,489.0,255.0,125.0,346.0,705.0
2,327.0,35.0,5.0,24.08,9.71,16.0,2.0,15.0,1.0,10.0,2.0,3118.0,2543.0,1086.0,2247.0,347.0,959.0,599.0,766.0,351.0,1385.0,637.0,282.0,136.0,440.0,681.0,7,133.0,22.0,11.0,17.01,8.71,12.0,6.0,13.0,2.0,6.0,5.0,2561.0,2287.0,906.0,2027.0,269.0,719.0,480.0,669.0,392.0,1257.0,523.0,223.0,156.0,339.0,538.0
1,141.0,33.0,5.0,23.87,11.22,15.0,3.0,16.0,0.0,7.0,3.0,3089.0,2570.0,1092.0,2207.0,304.0,728.0,601.0,843.0,402.0,1443.0,604.0,253.0,158.0,478.0,719.0,5,169.0,27.0,9.0,16.71,8.31,12.0,6.0,16.0,1.0,4.0,6.0,2725.0,2400.0,943.0,1941.0,267.0,739.0,572.0,745.0,319.0,1288.0,488.0,210.0,194.0,458.0,605.0
2,327.0,35.0,5.0,24.08,9.71,16.0,2.0,15.0,1.0,10.0,2.0,3118.0,2543.0,1086.0,2247.0,347.0,959.0,599.0,766.0,351.0,1385.0,637.0,282.0,136.0,440.0,681.0,3,175.0,27.0,8.0,18.52,10.69,13.0,5.0,15.0,1.0,6.0,5.0,2633.0,2359.0,907.0,1895.0,241.0,643.0,578.0,772.0,330.0,1207.0,438.0,215.0,127.0,383.0,581.0
2,327.0,35.0,5.0,24.08,9.71,16.0,2.0,15.0,1.0,10.0,2.0,3118.0,2543.0,1086.0,2247.0,347.0,959.0,599.0,766.0,351.0,1385.0,637.0,282.0,136.0,440.0,681.0,1,141.0,33.0,5.0,23.87,11.22,15.0,3.0,16.0,0.0,7.0,3.0,3089.0,2570.0,1092.0,2207.0,304.0,728.0,601.0,843.0,402.0,1443.0,604.0,253.0,158.0,478.0,719.0
1,236.0,31.0,7.0,18.05,8.64,14.0,4.0,18.0,0.0,5.0,5.0,2990.0,2614.0,1041.0,2230.0,260.0,758.0,648.0,906.0,442.0,1382.0,517.0,275.0,221.0,431.0,675.0,16,119.0,15.0,20.0,-11.2,-6.11,5.0,13.0,8.0,6.0,5.0,13.0,2267.0,2445.0,775.0,1879.0,251.0,769.0,466.0,678.0,279.0,1052.0,480.0,219.0,86.0,386.0,585.0
8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,56.0,22.0,11.0,15.19,5.25,12.0,6.0,14.0,3.0,6.0,6.0,2418.0,2090.0,851.0,1980.0,252.0,725.0,464.0,658.0,441.0,1291.0,508.0,257.0,192.0,363.0,513.0
12,350.0,23.0,7.0,9.08,-1.03,13.0,1.0,12.0,0.0,9.0,6.0,2248.0,1914.0,795.0,1693.0,190.0,523.0,468.0,699.0,407.0,1208.0,452.0,170.0,137.0,398.0,530.0,5,22.0,22.0,12.0,16.13,9.76,10.0,8.0,15.0,5.0,6.0,5.0,2621.0,2366.0,933.0,2003.0,210.0,572.0,545.0,752.0,467.0,1267.0,603.0,269.0,135.0,432.0,660.0
4,80.0,25.0,11.0,19.23,10.59,11.0,7.0,15.0,3.0,5.0,4.0,2920.0,2609.0,983.0,2136.0,328.0,851.0,626.0,866.0,426.0,1296.0,478.0,226.0,154.0,354.0,603.0,13,213.0,25.0,8.0,6.25,0.35,14.0,4.0,12.0,2.0,8.0,5.0,2620.0,2379.0,928.0,2039.0,230.0,677.0,534.0,760.0,397.0,1237.0,438.0,246.0,143.0,374.0,793.0
11,223.0,23.0,13.0,8.78,4.44,11.0,7.0,11.0,3.0,6.0,8.0,2475.0,2303.0,849.0,1864.0,298.0,796.0,479.0,633.0,195.0,1091.0,429.0,204.0,94.0,357.0,560.0,6,314.0,20.0,13.0,14.8,11.71,11.0,7.0,14.0,3.0,5.0,5.0,2355.0,2253.0,814.0,1884.0,232.0,681.0,495.0,743.0,363.0,1139.0,377.0,167.0,144.0,341.0,688.0
3,305.0,28.0,9.0,18.45,8.45,13.0,5.0,17.0,1.0,5.0,5.0,2828.0,2458.0,991.0,2208.0,281.0,824.0,565.0,841.0,460.0,1461.0,612.0,260.0,133.0,434.0,668.0,14,112.0,23.0,13.0,1.16,-0.67,11.0,7.0,11.0,3.0,8.0,9.0,3013.0,2880.0,1048.0,2350.0,255.0,730.0,662.0,1007.0,458.0,1385.0,501.0,358.0,166.0,441.0,724.0
10,328.0,25.0,11.0,13.83,4.35,14.0,4.0,15.0,2.0,7.0,4.0,2781.0,2440.0,1010.0,2238.0,262.0,745.0,499.0,721.0,435.0,1347.0,515.0,309.0,135.0,405.0,706.0,7,235.0,19.0,13.0,10.39,9.26,9.0,9.0,12.0,3.0,4.0,7.0,2301.0,2244.0,811.0,1843.0,218.0,587.0,461.0,687.0,337.0,1102.0,432.0,236.0,106.0,361.0,642.0
2,232.0,29.0,8.0,19.76,11.14,12.0,6.0,14.0,1.0,7.0,5.0,2948.0,2629.0,1018.0,2225.0,382.0,906.0,530.0,734.0,407.0,1418.0,537.0,247.0,188.0,484.0,630.0,15,38.0,24.0,9.0,2.58,-5.15,11.0,3.0,14.0,1.0,7.0,7.0,2405.0,2104.0,875.0,1939.0,179.0,524.0,476.0,726.0,414.0,1263.0,516.0,263.0,165.0,405.0,707.0
1,236.0,31.0,7.0,18.05,8.64,14.0,4.0,18.0,0.0,5.0,5.0,2990.0,2614.0,1041.0,2230.0,260.0,758.0,648.0,906.0,442.0,1382.0,517.0,275.0,221.0,431.0,675.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,
4,80.0,25.0,11.0,19.23,10.59,11.0,7.0,15.0,3.0,5.0,4.0,2920.0,2609.0,983.0,2136.0,328.0,851.0,626.0,866.0,426.0,1296.0,478.0,226.0,154.0,354.0,603.0,12,350.0,23.0,7.0,9.08,-1.03,13.0,1.0,12.0,0.0,9.0,6.0,2248.0,1914.0,795.0,1693.0,190.0,523.0,468.0,699.0,407.0,1208.0,452.0,170.0,137.0,398.0,530.0
3,305.0,28.0,9.0,18.45,8.45,13.0,5.0,17.0,1.0,5.0,5.0,2828.0,2458.0,991.0,2208.0,281.0,824.0,565.0,841.0,460.0,1461.0,612.0,260.0,133.0,434.0,668.0,11,223.0,23.0,13.0,8.78,4.44,11.0,7.0,11.0,3.0,6.0,8.0,2475.0,2303.0,849.0,1864.0,298.0,796.0,479.0,633.0,195.0,1091.0,429.0,204.0,94.0,357.0,560.0
2,232.0,29.0,8.0,19.76,11.14,12.0,6.0,14.0,1.0,7.0,5.0,2948.0,2629.0,1018.0,2225.0,382.0,906.0,530.0,734.0,407.0,1418.0,537.0,247.0,188.0,484.0,630.0,10,328.0,25.0,11.0,13.83,4.35,14.0,4.0,15.0,2.0,7.0,4.0,2781.0,2440.0,1010.0,2238.0,262.0,745.0,499.0,721.0,435.0,1347.0,515.0,309.0,135.0,405.0,706.0
1,236.0,31.0,7.0,18.05,8.64,14.0,4.0,18.0,0.0,5.0,5.0,2990.0,2614.0,1041.0,2230.0,260.0,758.0,648.0,906.0,442.0,1382.0,517.0,275.0,221.0,431.0,675.0,4,80.0,25.0,11.0,19.23,10.59,11.0,7.0,15.0,3.0,5.0,4.0,2920.0,2609.0,983.0,2136.0,328.0,851.0,626.0,866.0,426.0,1296.0,478.0,226.0,154.0,354.0,603.0
2,232.0,29.0,8.0,19.76,11.14,12.0,6.0,14.0,1.0,7.0,5.0,2948.0,2629.0,1018.0,2225.0,382.0,906.0,530.0,734.0,407.0,1418.0,537.0,247.0,188.0,484.0,630.0,3,305.0,28.0,9.0,18.45,8.45,13.0,5.0,17.0,1.0,5.0,5.0,2828.0,2458.0,991.0,2208.0,281.0,824.0,565.0,841.0,460.0,1461.0,612.0,260.0,133.0,434.0,668.0
2,232.0,29.0,8.0,19.76,11.14,12.0,6.0,14.0,1.0,7.0,5.0,2948.0,2629.0,1018.0,2225.0,382.0,906.0,530.0,734.0,407.0,1418.0,537.0,247.0,188.0,484.0,630.0,1,236.0,31.0,7.0,18.05,8.64,14.0,4.0,18.0,0.0,5.0,5.0,2990.0,2614.0,1041.0,2230.0,260.0,758.0,648.0,906.0,442.0,1382.0,517.0,275.0,221.0,431.0,675.0
1,331.0,29.0,8.0,22.04,11.12,13.0,5.0,15.0,0.0,5.0,6.0,2626.0,2222.0,964.0,1964.0,224.0,557.0,474.0,630.0,323.0,1189.0,551.0,199.0,119.0,345.0,596.0,16,113.0,21.0,11.0,-8.74,-8.45,13.0,3.0,9.0,2.0,8.0,7.0,2363.0,2370.0,810.0,1967.0,206.0,678.0,537.0,815.0,447.0,1322.0,381.0,169.0,117.0,440.0,649.0
9,36.0,22.0,11.0,16.46,7.55,10.0,8.0,13.0,3.0,5.0,5.0,2638.0,2344.0,918.0,1969.0,236.0,601.0,566.0,774.0,366.0,1188.0,468.0,227.0,107.0,335.0,646.0,8,313.0,19.0,13.0,12.41,10.25,9.0,9.0,14.0,3.0,3.0,7.0,2305.0,2236.0,785.0,1754.0,185.0,534.0,550.0,741.0,326.0,1086.0,418.0,190.0,134.0,385.0,589.0
12,14.0,30.0,5.0,7.12,-1.76,17.0,3.0,14.0,0.0,12.0,4.0,2487.0,2129.0,886.0,1958.0,266.0,693.0,449.0,616.0,315.0,1195.0,451.0,230.0,106.0,355.0,640.0,5,248.0,26.0,9.0,20.17,7.46,12.0,6.0,17.0,1.0,5.0,5.0,2726.0,2281.0,960.0,2042.0,268.0,731.0,538.0,723.0,400.0,1443.0,615.0,147.0,165.0,419.0,607.0
78,132.0,23.0,12.0,16.93,10.16,10.0,8.0,14.0,2.0,4.0,7.0,2862.0,2625.0,1087.0,2159.0,293.0,758.0,395.0,563.0,304.0,1244.0,577.0,218.0,142.0,398.0,542.0,13,131.0,22.0,11.0,3.59,-1.78,16.0,4.0,11.0,2.0,8.0,6.0,2628.0,2451.0,919.0,2011.0,327.0,884.0,463.0,651.0,348.0,1218.0,551.0,248.0,135.0,422.0,642.0
11,109.0,28.0,8.0,16.92,4.23,15.0,3.0,11.0,4.0,9.0,2.0,2840.0,2360.0,1011.0,2081.0,281.0,738.0,537.0,708.0,382.0,1426.0,501.0,184.0,111.0,418.0,623.0,6,273.0,25.0,9.0,14.66,8.28,12.0,6.0,13.0,3.0,7.0,4.0,2522.0,2305.0,892.0,1999.0,206.0,594.0,532.0,808.0,438.0,1355.0,455.0,251.0,155.0,469.0,636.0
3,323.0,27.0,9.0,15.5,8.79,13.0,5.0,16.0,1.0,5.0,5.0,2778.0,2502.0,977.0,2000.0,273.0,746.0,551.0,764.0,347.0,1335.0,557.0,199.0,149.0,451.0,549.0,14,99.0,25.0,10.0,5.27,2.24,13.0,5.0,16.0,2.0,6.0,7.0,2630.0,2475.0,926.0,2126.0,219.0,638.0,559.0,805.0,409.0,1293.0,466.0,295.0,138.0,378.0,764.0
10,298.0,23.0,14.0,14.62,9.75,9.0,9.0,13.0,4.0,3.0,7.0,2589.0,2409.0,884.0,2080.0,315.0,876.0,506.0,736.0,445.0,1319.0,493.0,300.0,162.0,440.0,598.0,7,72.0,25.0,8.0,11.34,4.76,14.0,4.0,14.0,3.0,8.0,2.0,2393.0,2176.0,836.0,1836.0,221.0,643.0,500.0,749.0,327.0,1265.0,480.0,196.0,145.0,427.0,626.0
15,179.0,25.0,10.0,2.66,-0.7,13.0,5.0,11.0,3.0,8.0,6.0,2539.0,2410.0,909.0,2025.0,279.0,716.0,442.0,718.0,369.0,1283.0,455.0,215.0,123.0,419.0,700.0,2,177.0,29.0,6.0,22.59,6.94,13.0,5.0,14.0,2.0,7.0,3.0,2793.0,2245.0,1009.0,2078.0,321.0,739.0,454.0,623.0,415.0,1454.0,719.0,156.0,177.0,406.0,671.0
1,331.0,29.0,8.0,22.04,11.12,13.0,5.0,15.0,0.0,5.0,6.0,2626.0,2222.0,964.0,1964.0,224.0,557.0,474.0,630.0,323.0,1189.0,551.0,199.0,119.0,345.0,596.0,9,36.0,22.0,11.0,16.46,7.55,10.0,8.0,13.0,3.0,5.0,5.0,2638.0,2344.0,918.0,1969.0,236.0,601.0,566.0,774.0,366.0,1188.0,468.0,227.0,107.0,335.0,646.0
78,132.0,23.0,12.0,16.93,10.16,10.0,8.0,14.0,2.0,4.0,7.0,2862.0,2625.0,1087.0,2159.0,293.0,758.0,395.0,563.0,304.0,1244.0,577.0,218.0,142.0,398.0,542.0,12,14.0,30.0,5.0,7.12,-1.76,17.0,3.0,14.0,0.0,12.0,4.0,2487.0,2129.0,886.0,1958.0,266.0,693.0,449.0,616.0,315.0,1195.0,451.0,230.0,106.0,355.0,640.0
11,109.0,28.0,8.0,16.92,4.23,15.0,3.0,11.0,4.0,9.0,2.0,2840.0,2360.0,1011.0,2081.0,281.0,738.0,537.0,708.0,382.0,1426.0,501.0,184.0,111.0,418.0,623.0,3,323.0,27.0,9.0,15.5,8.79,13.0,5.0,16.0,1.0,5.0,5.0,2778.0,2502.0,977.0,2000.0,273.0,746.0,551.0,764.0,347.0,1335.0,557.0,199.0,149.0,451.0,549.0
10,298.0,23.0,14.0,14.62,9.75,9.0,9.0,13.0,4.0,3.0,7.0,2589.0,2409.0,884.0,2080.0,315.0,876.0,506.0,736.0,445.0,1319.0,493.0,300.0,162.0,440.0,598.0,15,179.0,25.0,10.0,2.66,-0.7,13.0,5.0,11.0,3.0,8.0,6.0,2539.0,2410.0,909.0,2025.0,279.0,716.0,442.0,718.0,369.0,1283.0,455.0,215.0,123.0,419.0,700.0
1,331.0,29.0,8.0,22.04,11.12,13.0,5.0,15.0,0.0,5.0,6.0,2626.0,2222.0,964.0,1964.0,224.0,557.0,474.0,630.0,323.0,1189.0,551.0,199.0,119.0,345.0,596.0,78,132.0,23.0,12.0,16.93,10.16,10.0,8.0,14.0,2.0,4.0,7.0,2862.0,2625.0,1087.0,2159.0,293.0,758.0,395.0,563.0,304.0,1244.0,577.0,218.0,142.0,398.0,542.0
10,298.0,23.0,14.0,14.62,9.75,9.0,9.0,13.0,4.0,3.0,7.0,2589.0,2409.0,884.0,2080.0,315.0,876.0,506.0,736.0,445.0,1319.0,493.0,300.0,162.0,440.0,598.0,11,109.0,28.0,8.0,16.92,4.23,15.0,3.0,11.0,4.0,9.0,2.0,2840.0,2360.0,1011.0,2081.0,281.0,738.0,537.0,708.0,382.0,1426.0,501.0,184.0,111.0,418.0,623.0
10,298.0,23.0,14.0,14.62,9.75,9.0,9.0,13.0,4.0,3.0,7.0,2589.0,2409.0,884.0,2080.0,315.0,876.0,506.0,736.0,445.0,1319.0,493.0,300.0,162.0,440.0,598.0,1,331.0,29.0,8.0,22.04,11.12,13.0,5.0,15.0,0.0,5.0,6.0,2626.0,2222.0,964.0,1964.0,224.0,557.0,474.0,630.0,323.0,1189.0,551.0,199.0,119.0,345.0,596.0
