winnerSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls,loserSeed,ID,OverallWin,OverallLoss,SimpleRanking,ScheduleStrength,ConferenceWin,ConferenceLoss,HomeWin,HomeLoss,AwayWin,AwayLoss,Points,PointsAgainst,FieldGoals,FieldGoalsAtt,3P,3PAtt,FreeThrows,FreeThrowsAtt,OffensiveReb,TotalReb,Assists,Steals,Blocks,TurnoverPct,PersonalFouls
4,169,28,7,13.32,7.63,14,4,18,1,6,4,2417,2218,781,1777,258,687,597,790,314,1223,376,169,151,431,584,13,324.0,28.0,6.0,6.29,-2.0,13.0,3.0,15.0,1.0,8.0,4.0,2366.0,2021.0,837.0,1836.0,236.0,620.0,456.0,676.0,397.0,1276.0,443.0,203.0,157.0,422.0,563.0
6,36,23,11,16.64,8.62,12,6,13,3,7,4,2346,2073,814,1882,192,540,526,767,408,1239,387,217,103,376,592,11,314.0,20.0,14.0,16.16,9.07,8.0,10.0,13.0,5.0,4.0,7.0,2290.0,2049.0,796.0,1837.0,212.0,626.0,486.0,671.0,422.0,1351.0,442.0,128.0,265.0,435.0,555.0
3,227,32,6,19.23,7.02,14,4,17,2,7,2,2963,2499,1050,2061,302,775,561,756,313,1231,576,256,138,357,540,14,219.0,23.0,12.0,2.03,-1.34,12.0,6.0,9.0,3.0,8.0,7.0,2397.0,2279.0,838.0,1725.0,203.0,526.0,518.0,713.0,297.0,1160.0,500.0,183.0,129.0,483.0,496.0
7,342,30,5,15.56,3.68,17,1,15,0,10,2,2460,2008,860,1933,239,670,501,715,415,1245,476,250,134,327,587,10,130.0,20.0,14.0,12.94,7.2,9.0,9.0,15.0,4.0,3.0,6.0,2633.0,2438.0,923.0,1989.0,319.0,786.0,468.0,651.0,407.0,1224.0,473.0,170.0,108.0,392.0,606.0
2,141,27,9,18.47,12.13,13,5,15,0,5,5,2561,2333,869,1976,213,562,610,842,426,1364,475,237,175,463,639,15,201.0,23.0,11.0,3.71,-3.67,13.0,1.0,15.0,2.0,6.0,8.0,2316.0,2033.0,808.0,1748.0,165.0,450.0,535.0,771.0,428.0,1199.0,406.0,219.0,124.0,470.0,541.0
1,144,38,1,28.72,8.67,18,0,19,0,10,0,2900,2118,1006,2150,203,582,685,943,491,1482,553,253,268,408,665,8,56.0,23.0,11.0,10.72,4.4,13.0,5.0,15.0,3.0,6.0,5.0,2113.0,1898.0,761.0,1705.0,167.0,507.0,424.0,633.0,383.0,1178.0,394.0,222.0,185.0,432.0,507.0
5,337,25,10,15.12,9.29,11,7,12,3,5,5,2542,2338,872,2138,227,719,571,863,575,1272,494,376,96,453,821,4,169.0,28.0,7.0,13.32,7.63,14.0,4.0,18.0,1.0,6.0,4.0,2417.0,2218.0,781.0,1777.0,258.0,687.0,597.0,790.0,314.0,1223.0,376.0,169.0,151.0,431.0,584.0
3,227,32,6,19.23,7.02,14,4,17,2,7,2,2963,2499,1050,2061,302,775,561,756,313,1231,576,256,138,357,540,6,36.0,23.0,11.0,16.64,8.62,12.0,6.0,13.0,3.0,7.0,4.0,2346.0,2073.0,814.0,1882.0,192.0,540.0,526.0,767.0,408.0,1239.0,387.0,217.0,103.0,376.0,592.0
7,342,30,5,15.56,3.68,17,1,15,0,10,2,2460,2008,860,1933,239,670,501,715,415,1245,476,250,134,327,587,2,141.0,27.0,9.0,18.47,12.13,13.0,5.0,15.0,0.0,5.0,5.0,2561.0,2333.0,869.0,1976.0,213.0,562.0,610.0,842.0,426.0,1364.0,475.0,237.0,175.0,463.0,639.0
1,144,38,1,28.72,8.67,18,0,19,0,10,0,2900,2118,1006,2150,203,582,685,943,491,1482,553,253,268,408,665,5,337.0,25.0,10.0,15.12,9.29,11.0,7.0,12.0,3.0,5.0,5.0,2542.0,2338.0,872.0,2138.0,227.0,719.0,571.0,863.0,575.0,1272.0,494.0,376.0,96.0,453.0,821.0
3,227,32,6,19.23,7.02,14,4,17,2,7,2,2963,2499,1050,2061,302,775,561,756,313,1231,576,256,138,357,540,7,342.0,30.0,5.0,15.56,3.68,17.0,1.0,15.0,0.0,10.0,2.0,2460.0,2008.0,860.0,1933.0,239.0,670.0,501.0,715.0,415.0,1245.0,476.0,250.0,134.0,327.0,587.0
1,144,38,1,28.72,8.67,18,0,19,0,10,0,2900,2118,1006,2150,203,582,685,943,491,1482,553,253,268,408,665,3,227.0,32.0,6.0,19.23,7.02,14.0,4.0,17.0,2.0,7.0,2.0,2963.0,2499.0,1050.0,2061.0,302.0,775.0,561.0,756.0,313.0,1231.0,576.0,256.0,138.0,357.0,540.0
1,80,35,4,24.97,9.87,15,3,15,1,9,2,3091,2502,1099,2191,283,732,610,873,445,1436,588,278,149,421,607,16,255.0,20.0,15.0,-3.02,-3.5,12.0,6.0,10.0,6.0,8.0,8.0,2414.0,2397.0,854.0,1926.0,221.0,590.0,485.0,684.0,367.0,1162.0,428.0,300.0,100.0,467.0,650.0
8,266,27,9,11.81,4.24,14,4,16,1,6,5,2226,1939,800,1916,189,591,437,694,439,1270,377,247,179,410,506,9,,,,,,,,,,,,,,,,,,,,,,,,,,
5,323,26,9,20.98,7.42,13,5,16,1,6,5,2496,1999,849,1760,264,654,534,760,322,1204,489,208,175,407,581,12,295.0,29.0,5.0,8.61,-4.2,17.0,1.0,15.0,1.0,10.0,3.0,2672.0,2188.0,911.0,1870.0,262.0,692.0,588.0,799.0,413.0,1176.0,596.0,259.0,120.0,476.0,734.0
4,104,22,11,15.48,9.81,12,6,13,3,5,4,2340,2153,799,1753,201,569,541,769,367,1152,427,251,156,415,668,13,87.0,26.0,9.0,0.79,-3.84,14.0,4.0,13.0,2.0,11.0,6.0,2820.0,2588.0,977.0,2045.0,344.0,860.0,522.0,719.0,351.0,1183.0,454.0,219.0,167.0,376.0,624.0
11,320,22,14,12.07,8.27,11,7,16,1,2,8,2590,2453,930,2099,223,606,507,750,440,1367,498,238,139,430,645,6,287.0,27.0,7.0,12.94,3.57,15.0,3.0,16.0,2.0,8.0,4.0,2350.0,2032.0,832.0,1750.0,145.0,400.0,541.0,770.0,388.0,1244.0,524.0,237.0,146.0,426.0,551.0
14,5,20,16,1.94,1.62,12,6,13,4,3,8,2476,2452,873,2042,202,607,528,715,434,1322,516,237,184,482,630,3,132.0,25.0,9.0,17.94,9.15,12.0,6.0,15.0,1.0,6.0,5.0,2645.0,2346.0,940.0,1973.0,263.0,726.0,502.0,721.0,323.0,1221.0,546.0,218.0,133.0,375.0,527.0
7,133,22,12,15.83,8.39,12,6,14,4,7,4,2372,2119,821,1905,192,576,538,723,422,1274,482,218,158,377,536,10,71.0,24.0,8.0,11.97,3.19,14.0,4.0,14.0,1.0,9.0,4.0,2529.0,2221.0,898.0,1924.0,343.0,877.0,390.0,553.0,335.0,1144.0,547.0,171.0,93.0,303.0,601.0
2,109,35,3,21.12,5.12,17,1,15,1,10,1,2989,2343,1084,2083,264,660,557,806,391,1441,620,226,126,397,637,15,215.0,23.0,10.0,-1.72,-3.63,12.0,4.0,14.0,0.0,5.0,8.0,2141.0,2057.0,743.0,1713.0,230.0,600.0,425.0,614.0,274.0,1098.0,315.0,156.0,123.0,325.0,504.0
1,80,35,4,24.97,9.87,15,3,15,1,9,2,3091,2502,1099,2191,283,732,610,873,445,1436,588,278,149,421,607,8,266.0,27.0,9.0,11.81,4.24,14.0,4.0,16.0,1.0,6.0,5.0,2226.0,1939.0,800.0,1916.0,189.0,591.0,437.0,694.0,439.0,1270.0,377.0,247.0,179.0,410.0,506.0
5,323,26,9,20.98,7.42,13,5,16,1,6,5,2496,1999,849,1760,264,654,534,760,322,1204,489,208,175,407,581,4,104.0,22.0,11.0,15.48,9.81,12.0,6.0,13.0,3.0,5.0,4.0,2340.0,2153.0,799.0,1753.0,201.0,569.0,541.0,769.0,367.0,1152.0,427.0,251.0,156.0,415.0,668.0
11,320,22,14,12.07,8.27,11,7,16,1,2,8,2590,2453,930,2099,223,606,507,750,440,1367,498,238,139,430,645,14,5.0,20.0,16.0,1.94,1.62,12.0,6.0,13.0,4.0,3.0,8.0,2476.0,2452.0,873.0,2042.0,202.0,607.0,528.0,715.0,434.0,1322.0,516.0,237.0,184.0,482.0,630.0
2,109,35,3,21.12,5.12,17,1,15,1,10,1,2989,2343,1084,2083,264,660,557,806,391,1441,620,226,126,397,637,7,133.0,22.0,12.0,15.83,8.39,12.0,6.0,14.0,4.0,7.0,4.0,2372.0,2119.0,821.0,1905.0,192.0,576.0,538.0,723.0,422.0,1274.0,482.0,218.0,158.0,377.0,536.0
1,80,35,4,24.97,9.87,15,3,15,1,9,2,3091,2502,1099,2191,283,732,610,873,445,1436,588,278,149,421,607,5,323.0,26.0,9.0,20.98,7.42,13.0,5.0,16.0,1.0,6.0,5.0,2496.0,1999.0,849.0,1760.0,264.0,654.0,534.0,760.0,322.0,1204.0,489.0,208.0,175.0,407.0,581.0
2,109,35,3,21.12,5.12,17,1,15,1,10,1,2989,2343,1084,2083,264,660,557,806,391,1441,620,226,126,397,637,11,320.0,22.0,14.0,12.07,8.27,11.0,7.0,16.0,1.0,2.0,8.0,2590.0,2453.0,930.0,2099.0,223.0,606.0,507.0,750.0,440.0,1367.0,498.0,238.0,139.0,430.0,645.0
1,80,35,4,24.97,9.87,15,3,15,1,9,2,3091,2502,1099,2191,283,732,610,873,445,1436,588,278,149,421,607,2,109.0,35.0,3.0,21.12,5.12,17.0,1.0,15.0,1.0,10.0,1.0,2989.0,2343.0,1084.0,2083.0,264.0,660.0,557.0,806.0,391.0,1441.0,620.0,226.0,126.0,397.0,637.0
1,345,36,4,24.61,10.29,16,2,15,1,10,2,2900,2327,1014,2115,288,790,584,765,383,1338,504,174,127,296,501,16,60.0,24.0,10.0,-1.02,-6.18,12.0,6.0,14.0,2.0,8.0,7.0,2438.0,2121.0,836.0,1899.0,228.0,633.0,538.0,780.0,447.0,1338.0,385.0,240.0,111.0,399.0,559.0
8,236,26,10,11.43,7.65,13,5,17,2,6,4,2713,2550,992,2143,263,726,466,613,372,1298,508,207,157,421,655,9,231.0,18.0,14.0,12.95,9.63,8.0,10.0,12.0,4.0,3.0,8.0,2160.0,2011.0,733.0,1667.0,226.0,647.0,468.0,645.0,287.0,1039.0,366.0,253.0,156.0,392.0,614.0
5,17,27,9,14.07,6.79,13,5,17,2,7,5,2787,2525,978,2196,238,681,593,819,470,1290,579,277,168,430,684,12,346.0,28.0,7.0,2.56,-2.98,16.0,2.0,13.0,1.0,10.0,5.0,2331.0,2089.0,818.0,1802.0,222.0,596.0,473.0,688.0,324.0,1139.0,461.0,228.0,87.0,379.0,589.0
4,214,26,12,20.63,11.76,11,7,10,5,7,4,2953,2616,1099,2309,184,514,571,814,526,1541,661,251,160,481,738,13,115.0,22.0,8.0,4.47,-0.25,12.0,3.0,12.0,2.0,9.0,4.0,1926.0,1727.0,671.0,1548.0,146.0,412.0,438.0,609.0,316.0,1025.0,384.0,213.0,135.0,349.0,472.0
6,349,23,14,15.42,9.48,9,9,13,3,5,7,2712,2492,956,2011,234,666,566,775,364,1282,596,223,106,447,661,11,184.0,21.0,13.0,11.39,7.01,11.0,7.0,9.0,7.0,8.0,4.0,2475.0,2326.0,848.0,2003.0,220.0,662.0,559.0,723.0,430.0,1284.0,450.0,225.0,128.0,378.0,668.0
14,106,25,10,5.47,-2.03,15,5,12,1,8,8,2499,2184,902,1878,174,522,521,719,322,1116,479,321,143,366,642,3,22.0,24.0,10.0,17.85,9.33,11.0,7.0,16.0,2.0,6.0,5.0,2349.0,2048.0,813.0,1874.0,236.0,626.0,487.0,723.0,497.0,1333.0,497.0,263.0,132.0,434.0,565.0
10,229,24,11,19.68,7.37,11,7,18,2,4,6,2635,2204,964,1995,236,637,471,693,387,1241,534,266,178,396,563,7,328.0,26.0,10.0,12.79,6.1,12.0,6.0,12.0,4.0,8.0,4.0,2609.0,2368.0,896.0,2139.0,293.0,854.0,524.0,797.0,444.0,1277.0,456.0,342.0,153.0,383.0,690.0
2,13,34,4,24.33,7.41,16,2,17,0,8,3,2911,2268,1009,2068,193,536,700,974,411,1399,528,275,131,419,681,15,311.0,22.0,13.0,-5.98,-6.09,16.0,2.0,9.0,1.0,10.0,11.0,2390.0,2386.0,818.0,1840.0,185.0,574.0,569.0,861.0,394.0,1193.0,375.0,214.0,109.0,454.0,609.0
1,345,36,4,24.61,10.29,16,2,15,1,10,2,2900,2327,1014,2115,288,790,584,765,383,1338,504,174,127,296,501,8,236.0,26.0,10.0,11.43,7.65,13.0,5.0,17.0,2.0,6.0,4.0,2713.0,2550.0,992.0,2143.0,263.0,726.0,466.0,613.0,372.0,1298.0,508.0,207.0,157.0,421.0,655.0
4,214,26,12,20.63,11.76,11,7,10,5,7,4,2953,2616,1099,2309,184,514,571,814,526,1541,661,251,160,481,738,5,17.0,27.0,9.0,14.07,6.79,13.0,5.0,17.0,2.0,7.0,5.0,2787.0,2525.0,978.0,2196.0,238.0,681.0,593.0,819.0,470.0,1290.0,579.0,277.0,168.0,430.0,684.0
6,349,23,14,15.42,9.48,9,9,13,3,5,7,2712,2492,956,2011,234,666,566,775,364,1282,596,223,106,447,661,14,106.0,25.0,10.0,5.47,-2.03,15.0,5.0,12.0,1.0,8.0,8.0,2499.0,2184.0,902.0,1878.0,174.0,522.0,521.0,719.0,322.0,1116.0,479.0,321.0,143.0,366.0,642.0
2,13,34,4,24.33,7.41,16,2,17,0,8,3,2911,2268,1009,2068,193,536,700,974,411,1399,528,275,131,419,681,10,229.0,24.0,11.0,19.68,7.37,11.0,7.0,18.0,2.0,4.0,6.0,2635.0,2204.0,964.0,1995.0,236.0,637.0,471.0,693.0,387.0,1241.0,534.0,266.0,178.0,396.0,563.0
1,345,36,4,24.61,10.29,16,2,15,1,10,2,2900,2327,1014,2115,288,790,584,765,383,1338,504,174,127,296,501,4,214.0,26.0,12.0,20.63,11.76,11.0,7.0,10.0,5.0,7.0,4.0,2953.0,2616.0,1099.0,2309.0,184.0,514.0,571.0,814.0,526.0,1541.0,661.0,251.0,160.0,481.0,738.0
2,13,34,4,24.33,7.41,16,2,17,0,8,3,2911,2268,1009,2068,193,536,700,974,411,1399,528,275,131,419,681,6,349.0,23.0,14.0,15.42,9.48,9.0,9.0,13.0,3.0,5.0,7.0,2712.0,2492.0,956.0,2011.0,234.0,666.0,566.0,775.0,364.0,1282.0,596.0,223.0,106.0,447.0,661.0
1,345,36,4,24.61,10.29,16,2,15,1,10,2,2900,2327,1014,2115,288,790,584,765,383,1338,504,174,127,296,501,2,13.0,34.0,4.0,24.33,7.41,16.0,2.0,17.0,0.0,8.0,3.0,2911.0,2268.0,1009.0,2068.0,193.0,536.0,700.0,974.0,411.0,1399.0,528.0,275.0,131.0,419.0,681.0
1,80,35,4,24.97,9.87,15,3,15,1,9,2,3091,2502,1099,2191,283,732,610,873,445,1436,588,278,149,421,607,7,177.0,27.0,12.0,17.46,10.0,12.0,6.0,12.0,4.0,7.0,4.0,2773.0,2482.0,1014.0,2181.0,294.0,763.0,451.0,714.0,436.0,1458.0,646.0,203.0,176.0,441.0,738.0
1,345,36,4,24.61,10.29,16,2,15,1,10,2,2900,2327,1014,2115,288,790,584,765,383,1338,504,174,127,296,501,1,144.0,38.0,1.0,28.72,8.67,18.0,0.0,19.0,0.0,10.0,0.0,2900.0,2118.0,1006.0,2150.0,203.0,582.0,685.0,943.0,491.0,1482.0,553.0,253.0,268.0,408.0,665.0
1,80,35,4,24.97,9.87,15,3,15,1,9,2,3091,2502,1099,2191,283,732,610,873,445,1436,588,278,149,421,607,1,345.0,36.0,4.0,24.61,10.29,16.0,2.0,15.0,1.0,10.0,2.0,2900.0,2327.0,1014.0,2115.0,288.0,790.0,584.0,765.0,383.0,1338.0,504.0,174.0,127.0,296.0,501.0
